"","Region","Square","Species","Max_BE","BE_Category","Sq_number","Num_PC","Percent_PC","Abundance","Num_of_Squares","fill","stroke"
"1235","12","10EB80","Calliope Hummingbird","D","PROB","1","2","12.5","0.25","1","#FFFF00","#FFFF00"
"1236","12","10EB81","Calliope Hummingbird","D","PROB","1","1","7.14","0.0714","1","#FFFF00","#FFFF00"
"1237","12","10EB83","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1238","12","10EB91","Calliope Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1239","12","10EB93","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1240","12","10FA06","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1241","12","10FA07","Calliope Hummingbird","D","PROB","1","2","13.33","0.1333","1","#FFFF00","#FFFF00"
"1242","12","10FA18","Calliope Hummingbird","P","PROB","1","1","6.25","0.0625","1","#FFFF00","#FFFF00"
"1243","12","10FA19","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1244","12","10FA32","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1245","12","10FA33","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1246","12","10FA35","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1247","12","10FB01","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1248","12","10FB02","Calliope Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1249","12","10FB10","Calliope Hummingbird","H","POSS","1","1","6.25","0.0625","1","#FFA500","#FFA500"
"1250","14","10EA38","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1251","14","10EA39","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1252","25","10CD41","Calliope Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1253","25","10CD42","Calliope Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1254","25","10DC02","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1255","25","10DC13","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1256","25","10DC22","Calliope Hummingbird","H","POSS","1","1","6.67","0.0667","1","#FFA500","#FFA500"
"1257","25","10DC85","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1258","25","10DC93","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1259","25","10DC95","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1260","25","10EC14","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1261","25","10EC23","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1262","25","10EC24","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1263","25","10EC25","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1264","25","10EC26","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1265","25","10EC34","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1266","25","10EC35","Calliope Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1267","26","10DD99","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1268","26","10EB67","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1269","26","10EB68","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1270","26","10EB77","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1271","26","10EB78","Calliope Hummingbird","M","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1272","26","10EB88","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1273","26","10EB89","Calliope Hummingbird","A","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1274","26","10EC54","Calliope Hummingbird","AE","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1275","26","10EC56","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1276","26","10EC57","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1277","26","10EC67","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1278","26","10EC68","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1279","26","10EC76","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1280","26","10ED18","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1281","26","10ED36","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1282","26","10ED38","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1283","26","10ED40","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1284","26","10ED81","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1285","26","10ED90","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1286","26","10ED98","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1287","26","10FC05","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1288","26","10FC09","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1289","26","10FC24","Calliope Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1290","26","10FC29","Calliope Hummingbird","H","POSS","1","1","5.0","0.05","1","#FFA500","#FFA500"
"1291","26","10FC31","Calliope Hummingbird","NB","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1292","26","10FC50","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1293","26","10FC60","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1294","27","11LS93","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1295","27","11LS95","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1296","27","11LS99","Calliope Hummingbird","H","POSS","1","1","50.0","0.5","1","#FFA500","#FFA500"
"1297","27","11MS04","Calliope Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1298","27","11MS09","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1299","27","11MS14","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1300","27","11MS15","Calliope Hummingbird","CF","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1301","27","11MS16","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1302","27","11MS17","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1303","27","11MS25","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1304","27","11MS32","Calliope Hummingbird","A","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1305","27","11MS36","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1306","27","11MS46","Calliope Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1307","28","11MT73","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1308","28","11NS08","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1309","28","11NS09","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1310","28","11NS16","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1311","28","11NS35","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1312","28","11NS39","Calliope Hummingbird","S","POSS","1","1","1.06","0.0106","1","#FFA500","#FFA500"
"1313","28","11NS47","Calliope Hummingbird","S","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1314","28","11NT30","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1315","29","10FE54","Calliope Hummingbird","H","POSS","1","1","2.0","0.02","1","#FFA500","#FFA500"
"1316","29","10FE81","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1317","29","11LU36","Calliope Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1318","29","11LU45","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1319","29","11LU57","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1320","30","10DE62","Calliope Hummingbird","H","POSS","1","1","4.0","0.04","1","#FFA500","#FFA500"
"1321","30","10DE83","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1322","30","10DE93","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1323","30","10DE95","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1324","30","10DF99","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1325","30","10EE05","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1326","30","10EE07","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1327","30","10EE08","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1328","30","10EE17","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1329","30","10EE18","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1330","30","10EE22","Calliope Hummingbird","H","POSS","1","1","6.67","0.0667","1","#FFA500","#FFA500"
"1331","30","10EE27","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1332","30","10EE28","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1333","30","10EE29","Calliope Hummingbird","H","POSS","1","1","6.67","0.0667","1","#FFA500","#FFA500"
"1334","30","10EE34","Calliope Hummingbird","S","POSS","1","1","5.88","0.0588","1","#FFA500","#FFA500"
"1335","30","10EE38","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1336","30","10EE39","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1337","30","10EE49","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1338","30","10EE67","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1339","30","10EF54","Calliope Hummingbird","S","POSS","1","1","1.39","0.0139","1","#FFA500","#FFA500"
"1340","30","10FE05","Calliope Hummingbird","H","POSS","1","1","5.88","0.0588","1","#FFA500","#FFA500"
"1341","30","10FE45","Calliope Hummingbird","H","POSS","1","1","2.56","0.0256","1","#FFA500","#FFA500"
"1342","30","10FF12","Calliope Hummingbird","H","POSS","1","1","3.57","0.0357","1","#FFA500","#FFA500"
"1343","31","09XB68","Calliope Hummingbird","H","POSS","1","1","6.67","0.0667","1","#FFA500","#FFA500"
"1344","31","10CE85","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1345","31","10CE95","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1346","31","10CE97","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1347","31","10CE99","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1348","31","10CF48","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1349","31","10CF87","Calliope Hummingbird","H","POSS","1","1","10.0","0.1","1","#FFA500","#FFA500"
"1350","31","10CF90","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1351","31","10DE17","Calliope Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1352","31","10DF00","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1353","31","10DF02","Calliope Hummingbird","S","POSS","1","1","10.0","0.1","1","#FFA500","#FFA500"
"1354","31","10DF07","Calliope Hummingbird","S","POSS","1","1","10.0","0.1","1","#FFA500","#FFA500"
"1355","31","10DF11","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1356","31","10DF12","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1357","31","10DF31","Calliope Hummingbird","H","POSS","1","1","6.67","0.0667","1","#FFA500","#FFA500"
"1358","31","10DF44","Calliope Hummingbird","H","POSS","1","2","13.33","0.1333","1","#FFA500","#FFA500"
"1359","31","10DG01","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1360","32","09XV78","Calliope Hummingbird","NB","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1361","32","09XV88","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1362","32","09XV99","Calliope Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1363","32","10CE09","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1364","32","10CE19","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1365","32","10CE28","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1366","32","10CE57","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1367","32","10CE73","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1368","32","10CE74","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1369","32","10CE79","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1370","33","09WB82","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1371","33","09WB92","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1372","33","09XA09","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1373","33","09XA17","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1374","33","09XA19","Calliope Hummingbird","CF","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1375","33","09XA25","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1376","33","09XA26","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1377","33","09XA27","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1378","33","09XA31","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1379","33","09XA36","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1380","33","09XA40","Calliope Hummingbird","H","POSS","1","1","7.14","0.0714","1","#FFA500","#FFA500"
"1381","33","09XA43","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1382","33","09XA52","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1383","33","09XA53","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1384","33","09XV49","Calliope Hummingbird","H","POSS","1","1","6.67","0.0667","1","#FFA500","#FFA500"
"1385","33","09XV68","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1386","39","10CG98","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1387","39","10DG47","Calliope Hummingbird","H","POSS","1","1","10.0","0.2","1","#FFA500","#FFA500"
"1388","39","10DG81","Calliope Hummingbird","S","POSS","1","1","6.25","0.0625","1","#FFA500","#FFA500"
"1389","39","10DG82","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1390","39","10DG83","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1391","39","10DG84","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1392","39","10DG92","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1393","39","10DG93","Calliope Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1394","39","10DG94","Calliope Hummingbird","H","POSS","1","1","5.0","0.05","1","#FFA500","#FFA500"
"1395","39","10EG10","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1396","41","10EG51","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1397","41","10EG61","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1398","41","10EG76","Calliope Hummingbird","S","POSS","1","1","5.56","0.0556","1","#FFA500","#FFA500"
"1399","41","10EG96","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1400","41","10EG97","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1401","41","10EG98","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1402","41","10EG99","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1403","41","10FG03","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1404","41","10FG09","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1405","41","10FG48","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1406","41","10FG56","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1407","41","10FG57","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1408","41","10FG81","Calliope Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1409","41","10FH42","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1410","41","10FH43","Calliope Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1411","1","11NQ59","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1412","1","11NQ79","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1413","1","11NQ88","Calliope Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1414","1","11NR74","Calliope Hummingbird","D","PROB","1","1","10.0","0.3","1","#FFFF00","#FFFF00"
"1415","1","11NR80","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1416","1","11NR85","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1417","1","11NR91","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1418","1","11NR92","Calliope Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1419","1","11PQ07","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1420","1","11PQ17","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1421","1","11PQ18","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1422","1","11PQ25","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1423","1","11PQ27","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1424","1","11PQ28","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1425","1","11PQ34","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1426","1","11PQ35","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1427","1","11PQ36","Calliope Hummingbird","D","PROB","1","2","20.0","0.2","1","#FFFF00","#FFFF00"
"1428","1","11PQ38","Calliope Hummingbird","D","PROB","1","1","5.0","0.05","1","#FFFF00","#FFFF00"
"1429","1","11PQ39","Calliope Hummingbird","H","POSS","1","1","10.0","0.1","1","#FFA500","#FFA500"
"1430","1","11PQ42","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1431","1","11PQ43","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1432","1","11PQ46","Calliope Hummingbird","D","PROB","1","1","6.67","0.1333","1","#FFFF00","#FFFF00"
"1433","1","11PQ47","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1434","1","11PQ48","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1435","1","11PQ49","Calliope Hummingbird","H","POSS","1","1","10.0","0.1","1","#FFA500","#FFA500"
"1436","1","11PQ58","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1437","1","11PQ66","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1438","1","11PQ74","Calliope Hummingbird","H","POSS","1","1","6.25","0.0625","1","#FFA500","#FFA500"
"1439","1","11PR00","Calliope Hummingbird","M","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1440","1","11PR01","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1441","1","11PR05","Calliope Hummingbird","H","POSS","1","1","5.56","0.0556","1","#FFA500","#FFA500"
"1442","1","11PR20","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1443","1","11PR50","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1444","2","11NR76","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1445","2","11NR77","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1446","2","11NR79","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1447","2","11NR96","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1448","2","11NR97","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1449","2","11NS43","Calliope Hummingbird","H","POSS","1","1","4.35","0.0435","1","#FFA500","#FFA500"
"1450","2","11NS44","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1451","2","11NS60","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1452","2","11NS65","Calliope Hummingbird","A","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1453","2","11NS67","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1454","3","11NQ03","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1455","3","11NQ05","Calliope Hummingbird","H","POSS","1","1","3.33","0.0333","1","#FFA500","#FFA500"
"1456","3","11NQ14","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1457","3","11NQ17","Calliope Hummingbird","S","POSS","1","2","66.67","1.0","1","#FFA500","#FFA500"
"1458","3","11NQ18","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1459","3","11NQ23","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1460","3","11NQ24","Calliope Hummingbird","D","PROB","1","1","5.56","0.0556","1","#FFFF00","#FFFF00"
"1461","3","11NQ32","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1462","3","11NQ33","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1463","3","11NQ34","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"1464","3","11NQ43","Calliope Hummingbird","D","PROB","1","1","8.33","0.0833","1","#FFFF00","#FFFF00"
"1465","3","11NQ53","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1466","3","11NQ54","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1467","3","11NQ63","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1468","3","11NR10","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1469","4","11LR95","Calliope Hummingbird","H","POSS","1","1","6.67","0.0667","1","#FFA500","#FFA500"
"1470","4","11MQ18","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1471","4","11MQ19","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1472","4","11MQ27","Calliope Hummingbird","H","POSS","1","1","6.67","0.0667","1","#FFA500","#FFA500"
"1473","4","11MQ28","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1474","4","11MQ32","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1475","4","11MQ33","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1476","4","11MQ36","Calliope Hummingbird","D","PROB","1","1","6.25","0.0625","1","#FFFF00","#FFFF00"
"1477","4","11MQ43","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"1478","4","11MQ44","Calliope Hummingbird","H","POSS","1","1","5.88","0.0588","1","#FFA500","#FFA500"
"1479","4","11MQ45","Calliope Hummingbird","S","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1480","4","11MQ52","Calliope Hummingbird","AE","CONF","1","2","13.33","0.1333","1","#FF0000","#FF0000"
"1481","4","11MQ53","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"1482","4","11MQ55","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
